1,Thu Aug 19 21:54:38 2021,125094,car,2,4856,PC7C042B7,Unnamed: 0,Thu
8154,Tue Aug 10 04:58:59 2021,1630309,CAR,2,4276,PC4E15B39,815.0,Tue
8155,Wed Aug 18 07:22:20 2021,3230007,CAR,2,4950,PC4F71E72,815.0,Wed
8156,Fri Jul 30 10:52:43 2021,4989020,CAR,2,4363,PC62E1338,815.0,Fri
8157,Thu Aug 19 12:45:58 2021,9064209,CAR,2,4401,PC0606D6A,815.0,Thu
8158,Wed Aug 11 10:12:47 2021,3160462,CAR,2,4250,PCC695DB0,815.0,Wed
8159,Fri Aug  6 14:12:07 2021,5479413,CAR,2,4348,PCD66314D,815.0,Fri
8160,Fri Aug  6 20:49:26 2021,8902464,VAN,2,4013,PCE5BA2CE,816.0,Fri
8161,Sun Aug 15 03:07:49 2021,8141321,CAR,2,4694,PCBCF42C2,816.0,Sun
8162,Wed Aug 11 14:22:42 2021,3727401,CAR,2,4237,PC51D1059,816.0,Wed
8163,Thu Jul 29 13:17:21 2021,3285156,VAN,2,4226,PCDC5C9E2,816.0,Thu
8164,Sun Aug  8 12:19:11 2021,3409071,CAR,2,4695,PC4A5D62F,816.0,Sun
8165,Mon Aug  2 23:52:17 2021,7431106,CAR,2,4531,PC857F4A0,816.0,Mon
8166,Thu Aug 19 11:40:40 2021,6874812,CAR,2,4779,PCC8FE9C6,816.0,Thu
8167,Tue Aug 10 00:56:58 2021,1452415,CAR,2,4585,PCF3AE602,816.0,Tue
8168,Tue Aug 17 07:17:37 2021,4097697,CAR,2,4400,PC3BD7D63,816.0,Tue
8169,Thu Aug 12 07:46:39 2021,5495608,TRUCK,4,4442,PC05C2F86,816.0,Thu
8170,Sat Aug  7 23:54:29 2021,547443,CAR,2,4744,PC78EF0B5,817.0,Sat
8171,Tue Aug 17 16:27:48 2021,8499980,CAR,2,4483,PC7F7FFF0,817.0,Tue
8172,Wed Aug 18 00:06:51 2021,7517746,VAN,2,4748,PCF2ECD29,817.0,Wed
8173,Fri Aug  6 00:52:11 2021,4229412,CAR,2,4955,PCE36723C,817.0,Fri
8174,Mon Aug  2 11:36:30 2021,8958803,CAR,2,4271,PC28E44E2,817.0,Mon
8175,Sat Aug  7 16:29:52 2021,768529,CAR,2,4702,PCDBC3AC9,817.0,Sat
8176,Sat Aug  7 23:55:59 2021,7850255,TRUCK,4,4248,PC45EBEBC,817.0,Sat
8177,Thu Aug 12 17:21:54 2021,7597656,CAR,2,4760,PC161AC8D,817.0,Thu
8178,Fri Jul 30 08:41:54 2021,2197437,TRUCK,4,4095,PC3E1512A,817.0,Fri
8179,Sat Aug 14 08:33:42 2021,7037736,CAR,2,4673,PC66E7418,817.0,Sat
8180,Fri Aug  6 23:56:18 2021,6641473,VAN,2,4174,PC041D874,818.0,Fri
8181,Mon Aug 16 12:36:16 2021,6491981,CAR,2,4955,PCE36723C,818.0,Mon
8182,Fri Aug  6 15:26:59 2021,8834336,CAR,2,4499,PC1EEDA04,818.0,Fri
8183,Thu Aug 12 00:00:15 2021,5549304,CAR,2,4309,PC5E92F61,818.0,Thu
8184,Sun Aug  1 07:07:53 2021,7011179,VAN,2,4686,PCD6E5E77,818.0,Sun
8185,Mon Aug  9 20:26:42 2021,541237,CAR,2,4045,PCE952492,818.0,Mon
8186,Wed Aug 11 14:20:20 2021,4645419,TRUCK,4,4934,PC3ED26A2,818.0,Wed
8187,Fri Aug 20 20:17:55 2021,5186182,CAR,2,4988,PC46BE0B2,818.0,Fri
8188,Sat Aug 21 15:08:55 2021,5222466,VAN,2,4815,PC19C02F1,818.0,Sat
8189,Mon Aug  2 07:15:58 2021,1146039,TRUCK,4,4359,PCB27CFF1,818.0,Mon
8190,Sun Aug  8 03:11:50 2021,7921448,CAR,2,4379,PC87C8BC4,819.0,Sun
8191,Tue Aug 17 18:19:35 2021,6311586,CAR,2,4503,PC69DE15C,819.0,Tue
8192,Wed Aug 18 10:53:01 2021,6324534,CAR,2,4227,PCD8346A6,819.0,Wed
8193,Fri Jul 30 07:51:28 2021,3077932,CAR,2,4855,PC03C5C15,819.0,Fri
8194,Wed Aug 18 23:14:41 2021,6205760,TRUCK,4,4635,PC3C8B99E,819.0,Wed
8195,Tue Aug 10 18:31:44 2021,4912454,TRUCK,4,4262,PCCB12F8C,819.0,Tue
8196,Thu Aug  5 20:24:40 2021,7990205,CAR,2,4209,PC494D54E,819.0,Thu
8197,Tue Aug 10 14:02:13 2021,2478774,CAR,2,4109,PC7057B6A,819.0,Tue
8198,Sat Aug 21 00:55:16 2021,3871666,CAR,2,4899,PC4967767,819.0,Sat
8199,Wed Aug 11 13:00:52 2021,2175169,CAR,2,4338,PC6203962,819.0,Wed
8200,Fri Jul 30 14:47:54 2021,2498085,CAR,2,4360,PC084F676,820.0,Fri
8201,Sat Aug 21 23:21:28 2021,9079200,VAN,2,4100,PCC6DD8D5,820.0,Sat
8202,Mon Aug  9 02:39:22 2021,7973552,CAR,2,4938,PC6C57ED3,820.0,Mon
8203,Sun Aug  1 11:28:02 2021,8556512,CAR,2,4325,PC8FC83B3,820.0,Sun
8204,Mon Aug  2 10:15:07 2021,7454092,TRUCK,4,4632,PCC1FFE5B,820.0,Mon
8205,Fri Aug 20 16:29:20 2021,1268106,CAR,2,4341,PC1E10EC3,820.0,Fri
8206,Tue Aug  3 02:03:08 2021,6439964,VAN,2,4768,PC7BEFC3B,820.0,Tue
8207,Fri Aug 13 12:38:07 2021,9170295,VAN,2,4540,PC5CAF0A7,820.0,Fri
8208,Tue Aug  3 03:15:11 2021,7620241,CAR,2,4222,PC15EC378,820.0,Tue
8209,Wed Aug 18 13:26:34 2021,7844259,VAN,2,4986,PC9787B8A,820.0,Wed
8210,Wed Aug 11 22:35:37 2021,9906172,CAR,2,4625,PC186BCA8,821.0,Wed
8211,Mon Aug  2 21:16:04 2021,9506960,VAN,2,4120,PC6700C62,821.0,Mon
8212,Fri Jul 30 19:26:39 2021,5856972,CAR,2,4327,PC16F59EC,821.0,Fri
8213,Mon Aug 16 00:45:41 2021,6484714,CAR,2,4847,PCD546332,821.0,Mon
8214,Sun Aug  1 12:57:17 2021,3136346,CAR,2,4899,PC4967767,821.0,Sun
8215,Thu Jul 29 13:27:48 2021,2145409,CAR,2,4081,PCC825DB2,821.0,Thu
8216,Mon Aug  9 06:05:38 2021,9436636,CAR,2,4493,PC124B4C0,821.0,Mon
8217,Sun Aug  8 22:14:28 2021,6707512,VAN,2,4638,PCB7AC8AA,821.0,Sun
8218,Mon Aug  2 17:40:28 2021,3768394,TRUCK,4,4196,PC4B8A835,821.0,Mon
8219,Mon Aug 16 10:47:00 2021,553224,TRUCK,4,4940,PC8AB18BE,821.0,Mon
8220,Thu Aug  5 15:51:30 2021,5558325,VAN,2,4207,PC76EDF79,822.0,Thu
8221,Mon Aug  2 17:26:54 2021,9990042,CAR,2,4507,PC11DCA73,822.0,Mon
8222,Sat Aug 14 18:09:24 2021,9180206,TRUCK,4,4667,PCD540B2F,822.0,Sat
8223,Mon Aug 16 02:09:39 2021,2473889,TRUCK,4,4396,PCA00BC1C,822.0,Mon
8224,Tue Aug  3 03:57:21 2021,8212274,CAR,2,4394,PCD3A817A,822.0,Tue
8225,Fri Aug 20 20:57:35 2021,5275562,VAN,2,4919,PC7A3A5CF,822.0,Fri
8226,Fri Aug 13 09:23:52 2021,9870307,CAR,2,4275,PC1DA31F7,822.0,Fri
8227,Sat Aug 21 06:39:41 2021,5285457,TRUCK,4,4245,PC6594AD4,822.0,Sat
8228,Mon Aug  2 03:38:01 2021,8498599,VAN,2,4860,PCF4A2DA9,822.0,Mon
8229,Mon Aug  2 14:19:46 2021,3564976,TRUCK,4,4147,PC4D2C5A7,822.0,Mon
8230,Sat Aug 21 16:26:31 2021,3984333,TRUCK,4,4034,PCFC754C7,823.0,Sat
8231,Sat Aug 21 22:40:16 2021,6715168,CAR,2,4631,PCFFF6463,823.0,Sat
8232,Tue Aug 17 05:04:59 2021,9749844,VAN,2,4948,PCBA2D075,823.0,Tue
8233,Mon Aug 16 11:27:09 2021,1739088,CAR,2,4721,PCE937423,823.0,Mon
8234,Tue Aug 10 21:26:38 2021,5291843,CAR,2,4005,PCB3DF742,823.0,Tue
8235,Thu Aug 12 05:05:43 2021,8615899,CAR,2,4061,PC3A63A79,823.0,Thu
8236,Sun Aug  8 06:45:44 2021,3377464,CAR,2,4601,PCC932802,823.0,Sun
8237,Fri Aug 20 09:56:25 2021,1773772,CAR,2,4886,PC4D892D7,823.0,Fri
8238,Tue Aug 17 14:45:43 2021,9214180,TRUCK,4,4819,PC454F09B,823.0,Tue
8239,Wed Aug 11 04:08:41 2021,9470339,CAR,2,4522,PC0A326BE,823.0,Wed
8240,Sun Aug  1 18:59:35 2021,3705633,CAR,2,4069,PCC48608C,824.0,Sun
8241,Tue Aug 17 06:08:12 2021,8623977,TRUCK,4,4014,PCF14D1E3,824.0,Tue
8242,Tue Aug 17 16:45:13 2021,7523353,CAR,2,4706,PCD8D5094,824.0,Tue
8243,Sun Aug  1 16:39:36 2021,6491662,TRUCK,4,4287,PC421D5F3,824.0,Sun
8244,Sun Aug 15 08:40:36 2021,3088242,CAR,2,4150,PCC8441A8,824.0,Sun
8245,Fri Aug 13 13:50:41 2021,255446,CAR,2,4608,PCACD1BEE,824.0,Fri
8246,Wed Aug 18 06:40:05 2021,4927609,CAR,2,4670,PC2BE6D87,824.0,Wed
8247,Mon Aug  2 01:01:55 2021,7034476,CAR,2,4354,PC0671DD4,824.0,Mon
8248,Fri Aug  6 08:10:47 2021,9079371,TRUCK,4,4263,PCD6DBA1D,824.0,Fri
8249,Sun Aug  8 15:34:50 2021,526333,CAR,2,4069,PCC48608C,824.0,Sun
8250,Sat Aug 21 06:21:57 2021,8617285,CAR,2,4095,PC3E1512A,825.0,Sat
8251,Fri Aug 20 09:31:21 2021,4464432,CAR,2,4862,PC3BDDA71,825.0,Fri
8252,Fri Aug 13 21:27:23 2021,3651501,CAR,2,4155,PC9042B3F,825.0,Fri
8253,Sun Aug  1 13:20:31 2021,9898506,CAR,2,4803,PC2BBEEDC,825.0,Sun
8254,Sun Aug  1 16:07:36 2021,9271351,VAN,2,4376,PCA283923,825.0,Sun
8255,Tue Aug 10 20:59:31 2021,6043353,TRUCK,4,4854,PCB6F1968,825.0,Tue
8256,Fri Jul 30 08:58:17 2021,3741636,VAN,2,4605,PCEB27C63,825.0,Fri
8257,Tue Aug 17 11:59:32 2021,8888611,CAR,2,4559,PC93AAEC9,825.0,Tue
8258,Fri Jul 30 15:15:35 2021,4050923,TRUCK,4,4775,PCA50FB36,825.0,Fri
8259,Thu Aug 19 21:38:13 2021,5633078,CAR,2,4241,PC7241796,825.0,Thu
8260,Sat Aug 14 17:55:00 2021,2383237,TRUCK,4,4185,PC7F5C566,826.0,Sat
8261,Thu Jul 29 13:48:24 2021,3955694,CAR,2,4536,PCC6C5CFB,826.0,Thu
8262,Sat Jul 31 14:06:35 2021,3943448,TRUCK,4,4855,PC03C5C15,826.0,Sat
8263,Sat Aug  7 02:12:50 2021,1759528,TRUCK,4,4937,PCD30D908,826.0,Sat
8264,Wed Aug  4 14:10:41 2021,4575151,CAR,2,4592,PC627AA14,826.0,Wed
8265,Sat Jul 31 12:09:29 2021,4906201,CAR,2,4930,PC22F748B,826.0,Sat
8266,Sat Aug 21 09:41:51 2021,4977122,CAR,2,4167,PC8453073,826.0,Sat
8267,Wed Aug 18 05:40:46 2021,210843,CAR,2,4363,PC62E1338,826.0,Wed
8268,Fri Aug 13 07:28:43 2021,5058068,CAR,2,4083,PC90346C9,826.0,Fri
8269,Fri Aug 20 10:26:43 2021,4602273,TRUCK,4,4685,PC5D33C18,826.0,Fri
8270,Tue Aug 10 04:20:00 2021,5158614,CAR,2,4200,PCBA86754,827.0,Tue
8271,Fri Aug  6 21:04:52 2021,5393992,CAR,2,4253,PC82A16E6,827.0,Fri
8272,Tue Aug  3 02:04:51 2021,8991371,VAN,2,4712,PC94168A2,827.0,Tue
8273,Sat Aug  7 14:32:32 2021,8283919,CAR,2,4993,PC0F0AB4E,827.0,Sat
8274,Tue Aug 17 16:37:09 2021,9216679,CAR,2,4012,PCEF5C190,827.0,Tue
8275,Wed Aug  4 23:39:57 2021,8957085,CAR,2,4795,PC7EE2DCF,827.0,Wed
8276,Mon Aug  9 23:48:22 2021,5164511,TRUCK,4,4766,PCE36658B,827.0,Mon
8277,Fri Jul 30 20:01:48 2021,5404322,VAN,2,4487,PCA92F2BD,827.0,Fri
8278,Tue Aug  3 17:03:28 2021,258906,TRUCK,4,4904,PC36C6441,827.0,Tue
8279,Mon Aug  2 20:13:12 2021,9300555,CAR,2,4827,PC7D68CD9,827.0,Mon
8280,Mon Aug  9 17:19:11 2021,6159910,TRUCK,4,4245,PC6594AD4,828.0,Mon
8281,Sat Aug 21 03:48:09 2021,1852075,CAR,2,4972,PCC51AD39,828.0,Sat
8282,Tue Aug 17 13:10:23 2021,4970775,CAR,2,4885,PC5083F35,828.0,Tue
8283,Sat Aug 14 21:58:54 2021,9691350,CAR,2,4101,PCCC8F243,828.0,Sat
8284,Mon Aug  9 16:19:26 2021,3151732,CAR,2,4975,PC818101A,828.0,Mon
8285,Mon Aug  9 11:37:48 2021,4702072,TRUCK,4,4810,PC2CA4087,828.0,Mon
8286,Thu Aug  5 09:17:30 2021,8275824,CAR,2,4434,PCA491459,828.0,Thu
8287,Tue Aug 10 13:11:06 2021,2939967,CAR,2,4843,PC400DFFE,828.0,Tue
8288,Fri Aug 13 01:06:14 2021,6992376,CAR,2,4524,PCF8BB245,828.0,Fri
8289,Mon Aug 16 08:27:30 2021,5862558,CAR,2,4621,PC9FB4E82,828.0,Mon
8290,Tue Aug 10 09:16:47 2021,7769093,CAR,2,4200,PCBA86754,829.0,Tue
8291,Fri Aug  6 07:47:12 2021,8379594,CAR,2,4662,PCB2463CF,829.0,Fri
8292,Wed Aug 11 02:42:39 2021,8720916,CAR,2,4767,PC61F3A80,829.0,Wed
8293,Fri Jul 30 01:17:30 2021,6861283,CAR,2,4319,PCAD79413,829.0,Fri
8294,Fri Aug 13 18:25:16 2021,5842282,CAR,2,4081,PCC825DB2,829.0,Fri
8295,Tue Aug  3 13:17:14 2021,5725111,CAR,2,4118,PCC1A733C,829.0,Tue
8296,Sun Aug  1 01:13:21 2021,4945696,CAR,2,4341,PC1E10EC3,829.0,Sun
8297,Sun Aug  8 05:31:09 2021,3125006,CAR,2,4066,PC883FCA9,829.0,Sun
8298,Wed Aug 11 17:14:50 2021,8300638,TRUCK,4,4884,PC3FB1BB6,829.0,Wed
8299,Fri Aug  6 18:29:21 2021,5511826,CAR,2,4341,PC1E10EC3,829.0,Fri
8300,Tue Aug 17 08:32:27 2021,4000670,CAR,2,4933,PC419F41D,830.0,Tue
8301,Sun Aug 15 00:06:23 2021,4351368,CAR,2,4514,PC374C341,830.0,Sun
8302,Sun Aug  8 06:51:19 2021,1442783,VAN,2,4239,PCA185B1A,830.0,Sun
8303,Sun Aug  8 21:18:27 2021,5681925,CAR,2,4162,PC51A39A7,830.0,Sun
8304,Thu Jul 29 22:32:06 2021,5100954,CAR,2,4782,PC6802C08,830.0,Thu
8305,Sat Aug 21 02:35:10 2021,7237674,CAR,2,4620,PC43973F9,830.0,Sat
8306,Mon Aug  2 20:00:57 2021,1492207,CAR,2,4392,PCAF6E464,830.0,Mon
8307,Sun Aug  8 11:53:44 2021,9221867,CAR,2,4595,PC64281F6,830.0,Sun
8308,Thu Aug 19 00:03:56 2021,9379753,CAR,2,4647,PCDD56814,830.0,Thu
8309,Sun Aug  1 02:24:10 2021,2102436,TRUCK,4,4200,PCBA86754,830.0,Sun
8310,Tue Aug  3 21:50:24 2021,5838388,CAR,2,4961,PC92C5115,831.0,Tue
8311,Thu Jul 29 22:09:00 2021,1648297,CAR,2,4573,PC4D8469D,831.0,Thu
8312,Thu Aug 12 06:09:26 2021,978232,VAN,2,4551,PCCA5979C,831.0,Thu
8313,Thu Aug 12 12:22:38 2021,953519,TRUCK,4,4299,PCAD3B9BC,831.0,Thu
8314,Mon Aug 16 04:24:36 2021,8337087,CAR,2,4812,PC22D9C6D,831.0,Mon
8315,Sun Aug 22 12:22:41 2021,6469284,CAR,2,5008,PC48D61BB,831.0,Sun
8316,Wed Aug 11 10:19:49 2021,614353,CAR,2,4085,PC6150735,831.0,Wed
8317,Fri Aug  6 03:04:18 2021,99513,CAR,2,4765,PC795A0A3,831.0,Fri
8318,Wed Aug 18 23:25:51 2021,2345027,CAR,2,4731,PCFFC2992,831.0,Wed
8319,Sun Aug  8 00:07:39 2021,3597618,CAR,2,4589,PC1477DC9,831.0,Sun
8320,Sat Aug  7 09:24:37 2021,7674498,VAN,2,4815,PC19C02F1,832.0,Sat
8321,Sat Aug 21 18:32:14 2021,645107,CAR,2,4681,PCBEB4D23,832.0,Sat
8322,Mon Aug  2 08:18:27 2021,5521608,CAR,2,4993,PC0F0AB4E,832.0,Mon
8323,Mon Aug  9 05:42:14 2021,7648722,CAR,2,4146,PCF91266E,832.0,Mon
8324,Sat Aug 21 23:48:38 2021,621218,VAN,2,4756,PC8AEC6E8,832.0,Sat
8325,Tue Aug  3 12:51:45 2021,4887321,TRUCK,4,4437,PCBE6CB59,832.0,Tue
8326,Fri Aug 13 23:08:36 2021,8754723,CAR,2,4621,PC9FB4E82,832.0,Fri
8327,Wed Aug  4 17:46:50 2021,7518545,CAR,2,4140,PC5D4821F,832.0,Wed
8328,Wed Aug 18 03:27:21 2021,2396734,VAN,2,4234,PC5EBC1E1,832.0,Wed
8329,Sat Jul 31 22:58:24 2021,9085272,CAR,2,4679,PC88494D0,832.0,Sat
8330,Fri Jul 30 12:42:27 2021,9832884,CAR,2,4803,PC2BBEEDC,833.0,Fri
8331,Sat Aug  7 23:22:29 2021,1955025,CAR,2,5009,PC70886EC,833.0,Sat
8332,Sat Aug  7 05:30:13 2021,8266672,TRUCK,4,4769,PC10C50DC,833.0,Sat
8333,Tue Aug 10 04:03:26 2021,2104868,TRUCK,4,5009,PC70886EC,833.0,Tue
8334,Thu Aug 12 14:32:23 2021,8208577,VAN,2,4056,PC9FBBA67,833.0,Thu
8335,Tue Aug 17 22:54:15 2021,2972082,CAR,2,4539,PC684859B,833.0,Tue
8336,Mon Aug  2 20:28:06 2021,7713223,CAR,2,4117,PCEB6517A,833.0,Mon
8337,Sun Aug  1 15:02:59 2021,797267,TRUCK,4,4530,PCA33A9A8,833.0,Sun
8338,Fri Aug 20 21:27:55 2021,1370623,CAR,2,4870,PC65485BB,833.0,Fri
8339,Sat Aug 14 03:02:33 2021,6064120,TRUCK,4,4698,PC8BCEB19,833.0,Sat
8340,Tue Aug  3 10:32:06 2021,2105382,TRUCK,4,4362,PC670999C,834.0,Tue
8341,Mon Aug  2 08:09:50 2021,4237519,CAR,2,4299,PCAD3B9BC,834.0,Mon
8342,Thu Aug 12 01:55:24 2021,1554584,CAR,2,4353,PC79BCF60,834.0,Thu
8343,Thu Jul 29 17:57:46 2021,3787241,TRUCK,4,4587,PC576A3BA,834.0,Thu
8344,Tue Aug 17 15:43:40 2021,2652266,CAR,2,4755,PC628DCED,834.0,Tue
8345,Wed Aug  4 11:23:36 2021,3635833,CAR,2,4698,PC8BCEB19,834.0,Wed
8346,Wed Aug 11 04:07:28 2021,9005255,VAN,2,4100,PCC6DD8D5,834.0,Wed
8347,Fri Aug  6 22:52:27 2021,3823058,CAR,2,4619,PC2EFBBE0,834.0,Fri
8348,Wed Aug 18 23:12:47 2021,7492274,TRUCK,4,4599,PC800C92D,834.0,Wed
8349,Sun Aug 15 17:02:07 2021,8747866,CAR,2,4352,PC99B9343,834.0,Sun
8350,Mon Aug  9 06:24:56 2021,3169560,CAR,2,4188,PCDB12C82,835.0,Mon
8351,Thu Jul 29 22:41:01 2021,6529144,CAR,2,4516,PCF7F25B7,835.0,Thu
8352,Sun Aug 15 07:48:13 2021,1711124,CAR,2,4751,PCD33B3C9,835.0,Sun
8353,Thu Jul 29 23:08:51 2021,8795670,TRUCK,4,4692,PC1CDFCF6,835.0,Thu
8354,Sun Aug 15 02:45:48 2021,8397107,CAR,2,4130,PC9F22103,835.0,Sun
8355,Sat Aug  7 13:23:00 2021,5472256,CAR,2,4503,PC69DE15C,835.0,Sat
8356,Fri Jul 30 14:37:51 2021,9016605,CAR,2,4344,PC417B8DF,835.0,Fri
8357,Sun Aug  1 11:20:01 2021,7326756,CAR,2,4518,PCC7B407A,835.0,Sun
8358,Thu Aug 12 08:08:34 2021,348970,TRUCK,4,4405,PC70CA955,835.0,Thu
8359,Wed Aug  4 23:51:24 2021,7249116,CAR,2,4426,PCC0E943C,835.0,Wed
8360,Fri Aug  6 02:56:55 2021,393761,CAR,2,4873,PCE01E4DF,836.0,Fri
8361,Sun Aug  1 16:31:09 2021,1303899,CAR,2,4388,PC803F0F2,836.0,Sun
8362,Thu Aug  5 00:45:19 2021,5590957,CAR,2,4287,PC421D5F3,836.0,Thu
8363,Tue Aug 10 01:52:06 2021,4635796,CAR,2,4828,PCF712D1A,836.0,Tue
8364,Sat Aug 21 02:19:13 2021,4435136,CAR,2,4368,PC909A324,836.0,Sat
8365,Thu Aug  5 21:08:38 2021,8655228,TRUCK,4,4821,PC67D349A,836.0,Thu
8366,Mon Aug  2 04:55:52 2021,9600670,CAR,2,4034,PCFC754C7,836.0,Mon
8367,Wed Aug  4 08:09:01 2021,3416717,VAN,2,4109,PC7057B6A,836.0,Wed
8368,Mon Aug  2 09:06:25 2021,3094827,TRUCK,4,4116,PCCA836C9,836.0,Mon
8369,Sun Aug  8 23:56:22 2021,5189374,CAR,2,4439,PC845CEA6,836.0,Sun
8370,Tue Aug 10 15:51:32 2021,8127863,CAR,2,4231,PC016D687,837.0,Tue
8371,Fri Aug 13 22:08:04 2021,8558170,CAR,2,4128,PCC0E7E2A,837.0,Fri
8372,Fri Aug 13 00:51:04 2021,8834251,CAR,2,4233,PC57279D0,837.0,Fri
8373,Sun Aug  1 15:30:54 2021,6502525,CAR,2,4577,PC8FE0901,837.0,Sun
8374,Tue Aug  3 15:56:43 2021,4921770,CAR,2,4833,PC71A1452,837.0,Tue
8375,Sun Aug 22 04:50:50 2021,3624718,VAN,2,4663,PCA7178EC,837.0,Sun
8376,Wed Aug 18 06:17:37 2021,931001,TRUCK,4,4904,PC36C6441,837.0,Wed
8377,Fri Aug 20 14:10:37 2021,2837201,CAR,2,4175,PC08EA270,837.0,Fri
8378,Fri Aug 13 20:01:42 2021,2044018,CAR,2,4538,PCDE5402C,837.0,Fri
8379,Wed Aug 18 12:23:45 2021,2112502,CAR,2,4521,PCD2C9ECF,837.0,Wed
8380,Thu Aug 19 02:07:27 2021,8672956,CAR,2,4274,PC88EA64E,838.0,Thu
8381,Sun Aug 22 06:14:57 2021,9552553,CAR,2,4063,PC7667A3E,838.0,Sun
8382,Mon Aug  9 22:04:19 2021,4223646,TRUCK,4,4976,PC5149039,838.0,Mon
8383,Sun Aug 15 07:26:30 2021,593264,CAR,2,4020,PC2265FB3,838.0,Sun
8384,Fri Aug  6 05:41:12 2021,9835241,CAR,2,4133,PC30FC453,838.0,Fri
8385,Thu Jul 29 22:29:59 2021,7876529,TRUCK,4,4059,PC06E8A1C,838.0,Thu
8386,Thu Aug  5 11:43:00 2021,7544156,CAR,2,4908,PC3D16FC5,838.0,Thu
8387,Sat Aug 21 06:39:25 2021,2751912,CAR,2,4274,PC88EA64E,838.0,Sat
8388,Fri Jul 30 01:28:40 2021,4637683,VAN,2,4600,PCB99E8F9,838.0,Fri
8389,Sun Aug  1 10:53:23 2021,2277951,CAR,2,4554,PC23BA77A,838.0,Sun
8390,Thu Aug 12 10:39:56 2021,8170862,CAR,2,4681,PCBEB4D23,839.0,Thu
8391,Sun Aug  8 22:11:42 2021,9986753,CAR,2,4176,PC11E9595,839.0,Sun
8392,Mon Aug  2 12:02:32 2021,274814,VAN,2,4147,PC4D2C5A7,839.0,Mon
8393,Fri Jul 30 15:37:47 2021,7303373,TRUCK,4,4265,PC5B2AFFA,839.0,Fri
8394,Thu Jul 29 20:59:32 2021,7749481,TRUCK,4,4737,PCED7EAFE,839.0,Thu
8395,Wed Aug  4 01:26:43 2021,2387036,TRUCK,4,4325,PC8FC83B3,839.0,Wed
8396,Fri Aug 13 22:09:02 2021,6127462,CAR,2,4943,PC0A5DC1F,839.0,Fri
8397,Tue Aug 17 01:10:27 2021,8231389,CAR,2,4143,PC5F47DCF,839.0,Tue
8398,Sat Aug 21 08:01:56 2021,6336470,TRUCK,4,4472,PC303DD56,839.0,Sat
8399,Sun Aug  8 03:17:48 2021,6250184,CAR,2,4222,PC15EC378,839.0,Sun
8400,Sun Aug  1 18:43:20 2021,401574,CAR,2,4899,PC4967767,840.0,Sun
8401,Wed Aug 18 07:49:45 2021,6581814,CAR,2,4390,PC983A913,840.0,Wed
8402,Sun Aug  8 06:00:04 2021,2154383,CAR,2,4975,PC818101A,840.0,Sun
8403,Tue Aug 10 21:17:10 2021,5071918,CAR,2,4085,PC6150735,840.0,Tue
8404,Sun Aug  1 21:35:29 2021,6400126,CAR,2,4151,PC0AB2B55,840.0,Sun
8405,Sun Aug  1 23:44:30 2021,7868537,TRUCK,4,4101,PCCC8F243,840.0,Sun
8406,Sun Aug 22 17:07:08 2021,7372483,CAR,2,4932,PC46C4A27,840.0,Sun
8407,Sat Aug 14 07:29:37 2021,5820590,CAR,2,4120,PC6700C62,840.0,Sat
8408,Thu Aug  5 06:27:01 2021,4185310,CAR,2,4541,PCC6A4CD8,840.0,Thu
8409,Tue Aug 17 08:58:31 2021,5507905,CAR,2,4052,PC25E70B7,840.0,Tue
8410,Fri Aug  6 23:20:56 2021,2356221,CAR,2,4906,PC3D58C5E,841.0,Fri
8411,Tue Aug  3 02:49:04 2021,3924783,TRUCK,4,4207,PC76EDF79,841.0,Tue
8412,Sat Aug 21 13:16:17 2021,6833234,TRUCK,4,4624,PCDF73A3C,841.0,Sat
8413,Mon Aug  9 15:34:44 2021,230476,VAN,2,4474,PCFEAE55E,841.0,Mon
8414,Sat Jul 31 02:47:18 2021,4562644,TRUCK,4,4845,PCEEC0DB3,841.0,Sat
8415,Wed Aug 11 11:26:50 2021,4063284,TRUCK,4,4453,PC5EC8DF5,841.0,Wed
8416,Sat Jul 31 06:43:54 2021,8318845,CAR,2,4623,PCAA67227,841.0,Sat
8417,Sun Aug  1 07:30:31 2021,7797951,CAR,2,4656,PC63844BC,841.0,Sun
8418,Tue Aug  3 20:07:45 2021,2718597,CAR,2,4805,PC1A161AA,841.0,Tue
8419,Sat Aug 14 12:51:12 2021,8986329,CAR,2,4192,PC74F6341,841.0,Sat
8420,Fri Jul 30 05:23:52 2021,9640321,TRUCK,4,4047,PC6D105CF,842.0,Fri
8421,Thu Aug  5 16:17:12 2021,7963268,CAR,2,4903,PCC3BCE65,842.0,Thu
8422,Sat Jul 31 08:12:05 2021,8352111,CAR,2,4321,PC591BDF7,842.0,Sat
8423,Sun Aug  8 13:26:16 2021,2219293,CAR,2,4567,PC2C5C1F3,842.0,Sun
8424,Tue Aug 10 11:28:06 2021,8346782,TRUCK,4,4624,PCDF73A3C,842.0,Tue
8425,Sun Aug  8 06:39:31 2021,2225982,TRUCK,4,4372,PC1E0F3B6,842.0,Sun
8426,Wed Aug 18 12:36:02 2021,9236522,VAN,2,4173,PC0EB640E,842.0,Wed
8427,Sat Jul 31 06:28:16 2021,9191707,CAR,2,4155,PC9042B3F,842.0,Sat
8428,Mon Aug  9 17:46:51 2021,4044411,TRUCK,4,4221,PC90AAFDA,842.0,Mon
8429,Sun Aug  8 20:58:07 2021,7605886,CAR,2,4290,PC84E8CEF,842.0,Sun
